id,client_id,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category,rating_ssl,rating_review_avg_score_total,rating_price,rating_order_cancellation,rating_shipment_delay
2022-12-02,26652,292636,7718,655,56394,1.16,273695,50,2,45,0,58670,109585,16034.0094,75.2639441869471,100.0,4.653652,1.0,0.0,0.0
2022-12-03,26652,296948,7831,729,57562,1.26,240262,43,6,131,0,52724,99610,16055.0374,80.6522526614951,100.0,4.6558547,1.0,0.0,0.0
2022-12-04,26652,296872,8621,752,64634,1.16,400297,59,7,67,0,50314,102988,16062.7156,86.01462289386033,100.0,4.662929,1.0,0.0,0.0
2022-12-05,26652,291463,8071,669,59289,1.12,425126,64,2,63,0,52761,101007,16078.2757,78.4840558166299,100.0,4.662929,1.0,0.0,0.0
2022-12-06,26652,286075,8056,662,58379,1.13,264776,56,3,51,0,52687,100979,16068.7737,81.02095572871856,100.0,4.678136,1.0,0.0,0.0
2022-12-07,26652,277952,7831,668,55403,1.2,304994,52,1,53,2,51668,95422,16046.3516,79.31777203964862,100.0,4.684312,1.01,0.0,0.0
2022-12-08,26652,263768,7374,626,51805,1.2,351708,53,5,54,4,48740,89529,16077.3286,79.28685267069962,100.0,4.679568,1.01,0.0,0.0
2022-12-09,26652,239344,6403,512,50986,1.0,422603,67,5,44,0,43448,82868,15935.7828,70.54225067082403,100.0,4.6732264,1.01,0.0,0.0
2022-12-10,26652,226352,7037,634,55327,1.14,322637,66,8,67,2,41309,82184,16076.7441,81.55442844677138,100.0,4.680621,1.0,0.0,0.0
2022-12-11,26652,238147,7821,698,59850,1.16,350062,62,2,69,8,38814,82316,16084.8089,94.27901006366812,100.0,4.651548,1.01,0.0,0.0
2022-12-12,26652,250338,8356,751,65381,1.14,384396,83,2,55,0,47365,114131,21087.9784,76.279139329806,100.0,4.664959,1.0,0.0,0.0
2022-12-13,26652,208844,7497,696,52850,1.31,384434,89,4,49,0,28398,76985,12789.6094,84.21530707055757,100.0,4.659864,1.02,0.0,0.0
2022-12-14,26652,204829,6866,449,51690,0.86,212613,25,7,48,2,25111,77582,12039.4461,96.281432829702,100.0,4.662875,1.01,0.0,0.0
2022-12-15,26652,208635,6304,494,49016,1.0,230420,28,1,71,1,28996,74953,12045.4772,83.79964774719087,100.0,4.6673985,1.02,0.0,0.0
2022-12-16,26652,209460,6579,487,45626,1.06,289889,35,3,81,0,31723,74086,12035.0703,75.46335156216881,100.0,4.6651955,1.03,0.0,0.0
2022-12-17,26652,217852,6709,441,44832,0.98,278082,34,3,61,0,33901,73661,12047.2608,68.06431320307874,100.0,4.6627007,1.03,0.0,0.0
2022-12-18,26652,222206,7591,630,48871,1.28,313282,46,7,54,1,28819,72462,12050.1455,96.45919214973875,100.0,4.6691394,1.03,0.0,0.0
2022-12-19,26652,209550,7362,501,48692,1.02,338210,47,3,50,2,23564,66217,12046.3654,99.87994262142296,100.0,4.6682973,1.03,0.0,0.0
2022-12-20,26652,180885,6916,480,48768,0.98,333950,54,2,36,0,21784,69062,12055.1682,108.02049853907964,100.0,4.6695704,1.03,0.0,0.0
2022-12-21,26652,184783,6897,516,48115,1.07,323950,51,7,39,0,23863,70378,12063.2674,96.08979467571658,100.0,4.667706,1.03,0.0,0.0
2022-12-22,26652,165946,6172,451,45384,0.99,279510,46,14,45,0,21529,69279,12395.4034,102.49269325592492,100.0,4.6689906,1.05,0.0,0.0
2022-12-23,26652,155156,6080,411,43253,0.95,362570,44,4,47,1,22031,68211,12057.1568,96.43469235331592,100.0,4.6805606,1.05,0.0,0.0
2022-12-24,26652,165311,6817,556,44702,1.24,269940,35,2,39,0,23219,69395,12054.4984,104.3442655915384,100.0,4.6682553,1.05,0.0084996494822497,0.0
2022-12-25,26652,148621,6413,510,46135,1.1,312040,41,1,43,0,20906,70360,12071.5442,110.28112222850116,100.0,4.67181,1.04,0.008221038229174,0.0
2022-12-26,26652,167580,6367,484,42466,1.13,341590,51,7,38,4,24447,65448,12056.956,100.60469254531095,100.0,4.682039,1.06,0.0082493315429762,0.0
2022-12-27,26652,168675,5681,400,44398,0.9,299570,44,1,39,0,28004,71536,14052.2241,94.03422933451948,100.0,4.677632,1.03,0.008253947657717,0.0
2022-12-28,26652,166457,5722,412,42221,0.97,173240,23,1,50,0,29905,74736,14050.8761,93.6231786987614,100.0,4.676661,1.04,0.0082404928462446,0.0
2022-12-29,26652,171332,5012,327,42097,0.77,295310,34,6,49,2,31038,75839,14060.8478,85.66772097708386,100.0,4.6762586,1.05,0.0083695274277911,0.0
2022-12-30,26652,146490,4238,351,32983,1.06,132380,20,4,60,0,24916,55114,14054.4217,76.0496904043236,100.0,4.678957,1.05,0.0089871765940955,0.0
2022-12-31,26652,127722,3481,247,24573,1.0,232120,38,6,30,1,24039,44541,13998.1594,60.110703945620095,100.0,4.682566,1.04,0.0,0.0
2023-01-01,26652,159108,5092,408,32619,1.25,206790,32,1,0,1,23479,48604,14071.3062,91.62256118816482,100.0,4.68329,1.04,0.0043738872006061,0.0
2022-12-02,142461,16100,1837,161,12006,1.34,102352,26,3,27,0,4581,18404,1004.7453,57.04896683451988,100.0,4.865843,0.0,0.0,0.0
2022-12-03,142461,17081,2190,151,14643,1.03,76379,15,1,54,0,5011,26700,1015.6596,74.05302402651202,100.0,4.867403,0.0,0.0,0.0
2022-12-04,142461,16971,2660,218,16003,1.36,54679,18,4,44,1,4714,31540,1023.1331,67.1129150689402,100.0,4.868927,0.0,0.0,0.0
2022-12-05,142461,17038,2530,222,16242,1.36,134193,30,4,32,5,4505,30501,1020.3707,76.26763485477179,100.0,4.868927,0.0,0.0,0.0
2022-12-06,142461,16037,2100,189,15198,1.24,79522,22,2,12,0,3297,17148,1017.415,79.55393311351861,100.0,4.869194,0.0,0.0,0.0
2022-12-07,142461,16465,1777,176,13242,1.32,34067,13,2,43,0,2892,11620,1020.1508,70.76077506815001,100.0,4.8695273,0.0,0.0,0.0
2022-12-08,142461,17470,1891,164,12679,1.29,65177,14,0,33,2,2432,9632,1025.2593,83.16976991621226,100.0,4.8695273,0.0,0.0,0.0
2022-12-09,142461,15971,1626,190,13530,1.4,93931,32,1,40,0,2456,7174,1001.5256,68.55782463928968,100.0,4.8710666,0.0,0.0,0.0
2022-12-10,142461,15335,1555,157,11306,1.38,65130,26,1,28,0,2692,6291,1016.4242,81.78715494740172,100.0,4.871066,0.0,0.0,0.0
2022-12-11,142461,16585,1947,201,10663,1.88,102300,29,2,29,0,2525,6047,1003.4671,80.56642958748222,100.0,4.871066,0.0,0.0,0.0
2022-12-12,142461,17371,2563,235,11557,2.03,92248,35,1,26,3,2771,16382,1001.6954,70.45924657534246,100.0,4.8833356,0.0,0.0,0.0
2022-12-13,142461,21903,2793,202,15168,1.33,107362,35,0,16,2,3695,23419,1006.4856,65.51274165202109,100.0,4.880403,0.0,0.0,0.0
2022-12-14,142461,20083,2711,212,14039,1.51,94615,32,0,30,0,3660,24468,1029.3941,81.5478292638373,100.0,4.8820796,0.0,0.0,0.0
2022-12-15,142461,17335,2477,159,11619,1.36,71885,24,1,21,0,2781,23929,1027.1684,79.86917685859558,100.0,4.8820796,0.0,0.0,0.0
2022-12-16,142461,16667,2283,177,10351,1.7,91713,28,0,29,0,3074,20593,1009.7797,75.1177076436401,100.0,4.883433,0.0,0.0,0.0
2022-12-17,142461,17105,1962,120,10001,1.19,63000,20,0,23,0,3441,18599,1003.1837,69.79215456674473,100.0,4.883448,0.0,0.0,0.0
2022-12-18,142461,16167,2372,187,10936,1.7,90624,26,1,35,2,2846,23396,1018.3347,78.24660310787479,100.0,4.88294,0.0,0.0,0.0
2022-12-19,142461,18246,2683,211,11353,1.85,55397,17,4,18,0,3194,23084,1005.1952,78.1169279829923,100.0,4.882939,0.0,0.0,0.0
2022-12-20,142461,19913,2663,238,11359,2.09,141591,35,1,14,0,3376,24322,1042.5128,80.56545927314507,100.0,4.88294,0.0,0.0,0.0
2022-12-21,142461,18214,2578,213,11413,1.86,85968,27,2,27,0,2996,22970,1025.2868,79.80350923309456,100.0,4.881174,0.0,0.0,0.0
2022-12-22,142461,17593,2469,176,11130,1.58,63281,20,1,24,0,2852,21451,1017.016,76.09897564615697,100.0,4.872156,0.0,0.0,0.0
2022-12-23,142461,17703,2461,137,10542,1.29,104727,28,2,22,0,2555,21314,1020.0261,75.4806575125429,100.0,4.878502,0.0,0.0,0.0
2022-12-24,142461,16645,1952,137,9903,1.38,82837,25,1,23,0,2791,17275,1003.6444,77.58406121417744,100.0,4.87859,0.0,0.0,0.0
2022-12-25,142461,19507,2208,169,10883,1.55,43617,14,4,18,2,2956,18710,1017.5381,83.65585161017461,100.0,4.87859,0.0,0.0,0.0
2022-12-26,142461,18834,2556,176,11337,1.55,94784,25,0,25,0,2839,21081,1016.9001,86.9666145670522,100.0,4.882683,0.0,0.0,0.0
2022-12-27,142461,16647,2377,209,9825,2.12,95794,30,1,14,0,2161,20916,564.5833,83.1768604169543,100.0,4.879447,0.0,0.0,0.0
2022-12-28,142461,15243,2236,198,9281,2.13,35674,14,0,45,0,2193,17657,565.8783,77.8983908045977,100.0,4.8797774,0.0,0.0,0.0
2022-12-29,142461,14747,2318,175,9048,1.93,64898,16,0,25,0,2224,19628,558.5768,70.58093108680029,100.0,4.8797774,0.0,0.0,0.0
2022-12-30,142461,12718,1686,98,8214,1.19,32732,10,0,31,0,2087,16837,561.3615,99.42865205530994,100.0,4.8820996,0.0,0.0,0.0
2022-12-31,142461,10442,1446,96,6809,1.4,28081,6,0,29,0,1917,17026,555.9466,75.70205278592375,100.0,4.8832116,0.0,0.0,0.0
2023-01-01,142461,10711,1513,61,7429,0.82,21879,7,0,37,0,1841,18363,551.9615,81.66809470124014,100.0,4.87963,0.0,0.0,0.0
2023-01-02,26652,176654,6373,481,40359,1.19,302710,44,5,25,0,23066,53077,14061.3261,100.58395211117832,100.0,4.685393,1.05,0.0044664744246819,0.0
2023-01-03,26652,168727,6242,453,40676,1.11,190970,28,5,20,0,21768,54268,14054.4515,114.2587994896344,100.0,4.6886554,1.05,0.0047460617292771,0.0
2023-01-04,26652,167902,6340,546,39735,1.37,235395,37,5,25,0,21341,54139,14132.549,108.35748604707597,100.0,4.685132,1.04,0.0048584059000383,0.0
2023-01-05,26652,162389,6702,535,39028,1.37,227233,35,2,48,0,20092,54070,14107.8056,113.22198647262152,100.0,4.686144,1.04,0.0052023775047736,0.0
2023-01-06,26652,157736,5683,470,37247,1.26,236860,37,0,44,2,20436,52773,14214.3849,109.4186252632896,100.0,4.6797967,1.04,0.0050025136063668,0.0
2023-01-07,26652,160359,5728,464,37691,1.23,265510,35,5,39,6,20614,53355,14070.2859,111.25383962576583,100.0,4.683326,1.04,0.0052268676718234,0.0
2023-01-08,26652,162048,5850,417,39878,1.04,184802,26,1,45,1,20020,54468,14149.2231,109.23175058196864,100.0,4.69263,1.04,0.0,0.0
2023-01-09,26652,186250,6628,583,42833,1.36,267250,36,1,38,0,24167,71030,13216.196,108.90273688318138,100.0,4.6931767,1.05,0.0,0.1902834008097166
2023-01-10,26652,153529,6260,447,44669,1.0,287801,40,4,44,1,20843,78954,13025.8951,110.720004239309,100.0,4.692267,1.04,0.0,0.1709090909090909
2023-01-11,26652,177235,6360,507,48359,1.04,280220,45,2,30,5,24377,83771,14038.6903,105.48062022714376,100.0,4.6916375,1.04,0.0,0.1620689655172413
2023-01-12,26652,23487,1243,79,8381,0.94,17580,2,1,36,4,3311,10525,1774.2063,98.01889686911652,100.0,4.71399,0.0,0.0,0.2008547008547008
2023-01-13,26652,238,335,0,1927,0.0,0,0,1,27,2,0,0,0.0,37.38655462184874,100.0,4.720701,0.0,0.0,0.210762331838565
2023-01-14,26652,77944,3971,301,25353,1.18,138850,18,3,28,2,10590,41380,9154.728,173.747500367593,100.0,4.68199,1.06,0.0,0.1991525423728813
2023-01-15,26652,168709,6804,511,43486,1.17,212588,33,1,20,0,19297,71670,14073.1809,117.36338574735608,100.0,4.703853,1.06,0.0,0.1983122362869198
2023-01-16,26652,151244,6053,467,40052,1.16,166951,23,1,47,1,18170,69949,13917.456,115.88873926217136,100.0,4.692701,1.05,0.0,0.0
2023-01-17,26652,105812,4935,330,38610,0.85,203153,27,2,14,1,12456,64448,14047.6436,147.76550446499647,100.0,4.6987467,1.05,0.0,0.0
2023-01-18,26652,115791,5136,390,39559,0.98,220998,27,3,29,1,9976,64042,15051.495,146.3476217183452,100.0,4.686842,1.06,0.0,0.0
2023-01-19,26652,79968,4545,309,37264,0.82,143538,22,0,20,1,5516,64135,14660.5509,173.63625611241548,100.0,4.6878586,1.05,0.0,0.0
2023-01-20,26652,102428,4810,369,39306,0.93,104621,11,0,21,0,8664,68058,15018.8314,146.10457643331142,100.0,4.689173,1.06,0.0,0.0
2023-01-21,26652,105134,5839,480,39549,1.21,284795,42,0,20,0,7642,68049,13255.305,174.4000027688559,100.0,4.6875505,0.99,0.0,0.0
2023-01-22,26652,118495,7584,622,47716,1.3,184669,29,1,25,0,8373,77055,14856.8452,166.6640155660951,100.0,4.6906176,1.0,0.0,0.0
2023-01-23,26652,123821,7100,468,51685,0.9,445112,62,5,15,0,14547,99114,19994.5537,155.41955538116318,100.0,4.685544,0.99,0.0,0.0
2023-01-24,26652,129924,7137,477,58455,0.81,317150,47,3,19,0,19073,113642,22077.08,150.53361673018665,100.0,4.686795,0.99,0.0,0.0
2023-01-25,26652,126973,6838,455,57872,0.78,277758,39,3,18,0,16981,109020,14254.7322,145.4420712930801,100.0,4.687043,0.99,0.0,0.0
2023-01-26,26652,107307,7361,507,58227,0.87,458451,59,4,21,2,14498,114823,11884.5187,159.82234719679136,100.0,4.690202,0.99,0.0,0.0
2023-01-27,26652,107486,6849,465,59336,0.78,352913,51,4,22,1,11461,125128,13701.39,173.9283295875777,100.0,4.6746635,0.99,0.0,0.0
2023-01-28,26652,151181,7641,527,65520,0.8,301009,40,3,38,0,25704,145384,16345.6469,126.53737708152909,100.0,4.699851,0.99,0.0,0.0
2023-01-29,26652,139869,10315,652,71908,0.9,383744,49,1,52,1,17659,155605,16830.9127,170.99677767036678,100.0,4.7058754,0.99,0.0,0.0
2023-01-30,26652,143421,7987,532,67592,0.78,366971,46,3,33,0,21066,144280,15721.9309,136.53603875086498,100.0,4.706492,0.99,0.0,0.0
2023-01-31,26652,156556,8634,591,71012,0.83,542842,68,1,40,0,25778,156023,17648.8423,135.3463470132426,100.0,4.705585,0.99,0.0,0.0
2023-02-01,26652,141872,7259,456,47555,0.95,248772,31,4,57,1,17611,89022,11726.369,131.26368412320966,100.0,4.704001,1.01,0.0,0.0
2023-01-02,142461,15987,2348,129,9752,1.32,40808,11,0,18,0,2712,25489,565.2781,80.55525423728814,100.0,4.8799376,0.0,0.0,0.0
2023-01-03,142461,16108,2542,129,10427,1.23,35277,12,1,0,2,2674,27624,557.7705,84.98950424296561,100.0,4.8716283,0.0,0.0,0.0
2023-01-04,142461,15263,2796,176,9979,1.76,135489,38,6,0,1,2142,26933,557.4323,80.12735309808704,100.0,4.868303,0.0,0.0,0.0
2023-01-05,142461,16208,2568,157,9629,1.63,58444,19,1,0,0,2569,25793,550.0801,85.85944717354644,100.0,4.8683023,0.0,0.0,0.0
2023-01-06,142461,14616,2060,132,8863,1.48,65892,18,0,10,0,2549,22242,558.384,85.44949034557057,100.0,4.87089,0.0,0.0,0.0
2023-01-07,142461,14203,1970,151,8578,1.76,52382,15,1,12,0,2379,17824,559.7046,77.93225642760487,100.0,4.87089,0.0,0.0,0.0
2023-01-08,142461,15646,2331,186,9143,2.03,73902,21,0,10,0,2337,20110,553.6643,84.45480501915996,100.0,4.874032,0.0,0.0,0.0
2023-01-09,142461,15278,2053,172,9214,1.86,87601,26,4,0,0,2078,16172,557.7915,85.43431818181818,100.0,4.874032,0.0,0.0,0.0
2023-01-10,142461,14541,1892,129,9729,1.32,56452,25,1,5,0,1817,15159,575.1476,107.3087865451116,100.0,4.8740325,0.0,0.0,0.0
2023-01-11,142461,13676,1786,119,10093,1.17,59847,16,0,33,1,1893,16004,552.2257,78.36221675294917,100.0,4.8766227,0.0,0.0,0.0
2023-01-12,142461,13031,1871,128,9877,1.29,36566,11,1,28,0,1673,16358,567.1636,88.6617362211657,100.0,4.874798,0.0,0.0,0.0
2023-01-13,142461,12588,1920,182,9513,1.91,135645,27,0,28,0,1588,16842,562.3547,89.50981818181818,100.0,4.876499,0.0,0.0,0.0
2023-01-14,142461,11690,1925,167,8484,1.96,108409,43,0,23,0,1450,16404,574.3791,88.45830078125,100.0,4.878611,0.0,0.0,0.0
2023-01-15,142461,13401,2266,206,9206,2.23,50367,13,0,28,0,1592,21248,572.324,93.857396900669,100.0,4.8798456,0.0,0.0,0.0
2023-01-16,142461,14625,2520,214,9960,2.14,97256,21,0,15,0,1764,22022,579.0053,101.35665966876604,100.0,4.8803444,0.0,0.0,0.0
2023-01-17,142461,14914,2462,207,10136,2.04,187929,34,1,18,1,1721,20636,604.4789,94.7017357689684,100.0,4.881693,0.0,0.0,0.0
2023-01-18,142461,13286,2592,178,10022,1.77,84100,22,0,29,0,1475,24447,562.9178,88.84556769113539,100.0,4.865879,0.0,0.0,0.0
2023-01-19,142461,13499,2692,223,9979,2.23,95608,20,0,25,0,1757,26424,698.2411,96.0198432975643,100.0,4.866879,0.0,0.0,0.0
2023-01-20,142461,14538,2488,211,10886,1.93,136596,30,1,16,1,2316,25941,667.3503,97.4440353460972,100.0,4.866976,0.0,0.0,0.0
2023-01-21,142461,16488,2662,171,11408,1.49,73314,21,0,26,0,2583,29772,688.1345,98.52815533980582,100.0,4.8683734,0.0,0.0,0.0
2023-01-22,142461,16903,2755,191,12429,1.53,112546,29,2,35,0,2288,29540,687.865,103.14101950051317,100.0,4.869462,0.0,0.0,0.0
2023-01-23,142461,16083,3165,245,12344,1.98,101983,27,1,45,1,2136,32838,666.9733,81.03570660357066,100.0,4.869502,0.0,0.0,0.0
2023-01-24,142461,17299,3337,259,13141,1.97,98395,26,1,12,1,2604,35205,666.7607,95.38353181354202,100.0,4.8692584,0.0,0.0,0.0
2023-01-25,142461,18815,3784,266,13353,1.99,140312,39,0,39,0,2918,34871,669.2854,82.05428697238473,100.0,4.8665,0.0,0.0,0.0
2023-01-26,142461,20839,3783,254,13467,1.88,127643,29,1,20,0,2636,33799,603.407,100.88435972092512,100.0,4.8686357,0.0,0.0,0.0
2023-01-27,142461,18244,3690,248,13096,1.89,167609,33,3,26,1,2701,36218,562.9841,84.63314675416586,100.0,4.8726263,0.0,0.0,0.0
2023-01-28,142461,19381,3582,263,13871,1.89,138649,38,0,26,2,3308,37529,567.5245,89.82772351147888,100.0,4.8757424,0.0,0.0,0.0
2023-01-29,142461,21856,4040,287,15031,1.9,121019,30,5,30,0,3565,41636,565.9159,85.7543600677929,100.0,4.873834,0.0,0.0,0.0
2023-01-30,142461,20231,4343,274,15475,1.77,153129,43,0,22,2,3192,47309,565.052,83.38664240859205,100.0,4.865951,0.0,0.0,0.0
2023-01-31,142461,20826,4458,315,15870,1.98,187045,44,3,22,1,3482,46910,559.1009,82.01977629151291,100.0,4.8642178,0.0,0.0,0.0
2023-02-01,142461,22734,4553,308,16283,1.89,153573,35,2,33,0,4002,48759,552.7952,69.05626734998933,100.0,4.8781495,0.0,0.0,0.0
2023-02-02,26652,195675,7690,495,49936,0.99,327720,41,3,46,1,43359,104396,19474.7717,102.17580295027604,100.0,4.708761,1.01,0.0,0.0
2023-02-03,26652,192823,7611,604,47530,1.27,391268,43,2,47,2,38468,90872,17077.2105,117.78334491366222,100.0,4.711524,1.01,0.0,0.0
2023-02-04,26652,194806,7628,548,48641,1.12,375507,48,2,57,1,39822,88613,17172.2383,116.04501659853727,100.0,4.7299848,1.0,0.0,0.0
2023-02-05,26652,195450,8337,613,49971,1.22,467320,69,2,40,0,37532,83869,17108.5847,132.56886551440056,100.0,4.708265,1.0,0.0,0.0
