sku,client_id,date,name,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category
511572521,142461,2023-06-30,"Стекло фары Ford Focus 2 2005-2008, правое, GNX, поликарбонат, для автомобилей Форд Фокус 2",252,55,5,272,1.83,6009,3,0,0,0,158,259,3.33,59.1468253968254
511572059,142461,2023-06-30,"Стекло фары, GNX, для автомобилей Mitsubishi Pajero 3 1999-2006, правое, поликарбонат, передняя для автомобилей Митсубиси Паджеро 3 из прозрачного материала",67,20,2,108,1.85,4054,2,0,1,0,0,0,0.0,76.77611940298507
511572070,142461,2023-06-30,Стекло фары Toyota Prado 120 2002-2009 (правое),162,8,0,228,0.0,5334,2,0,0,0,79,160,4.8,52.58024691358025
511572072,142461,2023-06-30,Стекло фары Toyota Prado 120 2002-2009 (левое),95,8,1,147,0.68,5760,2,0,0,0,0,0,0.0,68.72631578947369
511572185,142461,2023-06-30,"Стекло фары, GNX, для автомобилей Mitsubishi Pajero 3 1999-2006 левое, поликарбонат, передняя для автомобилей Митсубиси Паджеро 3 из прозрачного материала",62,24,2,143,1.39,4054,2,0,1,0,0,0,0.0,73.95161290322581
556497014,142461,2023-06-30,Бигалогенная линза GNX Hella 3R H7 (2шт),256,180,7,1641,0.42,5690,2,0,8,0,120,2624,0.0,33.7890625
556508599,142461,2023-06-30,Биксеноновая линза GNX Hella 3R Crystal Vision (2шт),441,223,7,2450,0.28,5690,2,0,3,0,329,4265,0.0,10.281179138321995
664763420,142461,2023-06-30,"Ксеноновая лампа, OSRAM, D2S 66240 Xenarc Original, для ближнего и дальнего света автомобилей, легкая в установке",53,35,5,255,1.96,6476,2,0,2,0,19,369,0.0,49.86792452830189
800184042,142461,2023-06-30,Лампа Osram H10 Original 9145RD (1шт),4,5,2,15,13.33,890,2,0,0,0,0,0,0.0,54.75
844334470,142461,2023-06-30,Автолампа GNX P21W LED оранжевая (1шт),12,4,1,18,5.55,1100,2,0,0,0,0,0,0.0,86.75
472480581,142461,2023-06-30,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, правое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",121,9,1,202,0.49,2762,1,0,1,0,62,172,0.0,49.95867768595041
473103509,142461,2023-06-30,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, левое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",192,15,1,776,0.12,2762,1,0,2,0,115,929,0.0,38.28125
493736260,142461,2023-06-30,"Переходная рамка Mazda 6 GH 2007-2009 для линз Hella 3R (ближний ксенон), GNX, для автомобилей Мазда 6",99,7,2,689,0.29,1639,1,0,0,0,80,779,22.08,83.85858585858585
498502961,142461,2023-06-30,Переходная рамка Kia Sportage 3 2010-2014 для линз Hella 3R/Mini H1 3&quot; (секция ближнего),56,4,1,63,1.58,969,1,0,0,0,37,48,0.66,91.26785714285714
498857701,142461,2023-06-30,Переходные рамки Suzuki Grand Vitara 05-15 для линз Hella 3R (ближний),87,1,0,295,0.0,910,1,0,1,0,41,333,8.64,74.55172413793103
501612067,142461,2023-06-30,Светодиодные линзы Matchbox Mini Bi-led 1.8 (комплект),83,41,0,546,0.0,5660,1,0,0,0,52,858,0.0,24.698795180722893
510662119,142461,2023-06-30,Переходная рамка Hyundai Sonata EF Тагаз 01-12 для линз Hella 3R (секция ближнего),119,6,1,308,0.32,1279,1,0,0,0,69,398,10.8,51.79831932773109
510826421,142461,2023-06-30,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",227,111,7,1408,0.49,7500,1,0,2,0,109,1902,0.0,41.63436123348018
511572044,142461,2023-06-30,"Стекло фары Chevrolet Cruze J300 (2008 - 2014 г.в.), правое, GNX, поликарбонат, для автомобилей Шевроле Круз",326,31,7,377,1.85,2079,1,0,1,0,0,0,0.0,62.33742331288344
511572156,142461,2023-06-30,"Стекло фары Mazda 3 BL (2009 - 2013 г.в.), правое, GNX, поликарбонат, для автомобилей Мазда 3",220,19,0,1156,0.0,2578,1,0,1,0,140,1348,40.44,45.70454545454545
511572287,142461,2023-06-30,"Стекло фары Ford Mondeo 4 2007-2015, правое, GNX, поликарбонат, для автомобилей Форд Мондео",135,22,2,601,0.33,3126,1,1,0,0,65,729,0.0,70.8962962962963
511572331,142461,2023-06-30,"Стекло фары Skoda Octavia A5 2008-2013, левое, GNX, поликарбонат, для автомобилей Шкода Октавия А5",371,30,3,835,0.35,2373,1,1,0,0,232,892,20.76,59.38814016172507
511572340,142461,2023-06-30,"Стекло фары Skoda Octavia A5 2008-2013, правое, GNX, поликарбонат, для автомобилей Шкода Октавия А5",422,22,1,471,0.21,2411,1,1,1,0,290,480,4.89,51.63507109004739
511572393,142461,2023-06-30,"Стекла на фары, GNX, для автомобилей BMW X5 E70 2006-2013, комплект (левое, правое), поликарбонат, передние для БМВ Х5 X5 (E70) из прозрачного материала",121,9,1,426,0.23,5855,1,0,1,0,69,495,0.0,41.099173553719005
511572581,142461,2023-06-30,"Стекла на фары Ford Mondeo 2007-2015, комплект (левое, правое), GNX, поликарбонат, для автомобилей Форд Мондео",302,28,3,650,0.46,5883,1,2,0,0,262,859,0.0,23.32450331125828
511572819,142461,2023-06-30,"Стекло фары, GNX, левое, поликарбонат, для автомобилей Mazda 3 BL (2009 - 2013 г.в.)",117,12,0,194,0.0,2658,1,0,1,0,61,183,1.41,72.5042735042735
511573017,142461,2023-06-30,"Стекла на фары, GNX, для автомобилей Skoda Octavia 2008-2013, комплект (левое, правое), поликарбонат, передние для Шкода Октавия из прозрачного материала",137,13,3,240,1.25,4288,1,0,0,0,105,247,7.41,104.67883211678831
512116685,142461,2023-06-30,"Стекла на фары Opel Insignia 2009-2014, комплект (левое, правое), GNX, поликарбонат, для автомобилей Опель Инсигния",78,14,2,175,1.14,5107,1,0,0,0,52,195,0.0,62.80769230769231
522646671,142461,2023-06-30,"Стекло фары, GNX, для автомобилей Ford Focus 3 2010-2015, правое, поликарбонат, переднее для Форд Фокус 3 из прозрачного материала",307,49,5,330,1.51,2662,1,0,1,0,0,0,0.0,91.50162866449512
522646756,142461,2023-06-30,"Стекло фары Chevrolet Cruze J300 (2008 - 2014 г.в.), левое, GNX, поликарбонат, для автомобилей Шевроле Круз",377,40,8,981,0.81,2079,1,0,1,0,0,0,0.0,58.97347480106101
522646899,142461,2023-06-30,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",211,23,1,450,0.22,4926,1,0,1,0,111,413,12.39,70.5781990521327
522647128,142461,2023-06-30,"Стекло фары, GNX, правое, поликарбонат, для автомобилей Audi A6 C5 1997-2001/A6 C5 Allroad 2000-2005",50,12,2,127,1.57,2135,1,0,0,0,32,126,0.0,52.08
522647133,142461,2023-06-30,"Стекло фары Toyota Land Cruiser 200 (2012 - 2015 г.в.), правое, GNX, поликарбонат, для автомобилей Тойота Ленд Крузер 200",10,0,0,48,0.0,5175,1,0,0,0,4,58,0.0,85.9
570302809,142461,2023-06-30,"Стекла на фары Audi A6 C5 2001-2005, комплект (левое, правое), GNX, поликарбонат, для автомобилей Ауди А6",50,17,3,92,3.26,5160,1,0,1,0,0,0,0.0,87.04
579732025,142461,2023-06-30,Линзы Hella 3R Clear для фар Audi A6 C5 1997-2001,44,15,2,378,0.52,4005,1,0,0,0,23,526,0.0,84.68181818181819
579845493,142461,2023-06-30,Линзы Hella 3R Clear для фар Mazda СХ-7 2006-2012,83,14,2,549,0.36,3884,1,0,0,0,43,742,0.0,24.36144578313253
604285765,142461,2023-06-30,Переходная рамка Mazda 6 gg 2002-2008 Hella 3R/Hella R(ближний),115,8,1,288,0.34,1309,1,0,0,0,18,234,0.0,45.46086956521739
604311545,142461,2023-06-30,"Ксеноновый блок розжига, GNX, для автомобилей Opel Astra J 1232335, простой в установке",32,3,1,49,2.04,2589,1,0,0,0,0,0,0.0,267.46875
650524620,142461,2023-06-30,"Герметик для стекол фар,GNX, черный, лента 4,5 метра, герметичный и универсальный",96,13,3,139,2.15,776,1,0,0,0,0,0,0.0,45.57291666666666
650525290,142461,2023-06-30,Герметик Kafuter K-5911B,11,6,1,29,3.44,447,1,0,0,0,0,0,0.0,79.9090909090909
805197290,142461,2023-06-30,Светодиодные линзы GNX Silver 3.0 (комплект),85,35,3,431,0.69,12000,1,0,0,0,28,520,0.0,25.2
904603931,142461,2023-06-30,Переходная рамка Lexus LX470 1998-2007 для линз Matchbox Mini Bi-led 1.8 (ПТФ),14,0,0,24,0.0,649,1,0,0,0,0,0,0.0,41.285714285714285
964831776,142461,2023-06-30,Светодиодные лампы GNX NEON H7 6000K,20,2,1,29,3.44,1640,1,0,0,0,0,0,0.0,92.1
800183940,142461,2023-07-01,Лампа Osram H7 Original 64210 (1шт),496,94,23,2733,0.84,2050,10,0,2,0,324,3622,68.8457,44.86290322580645
556497014,142461,2023-07-01,Бигалогенная линза GNX Hella 3R H7 (2шт),268,181,12,1619,0.74,11380,4,0,7,0,116,2654,0.0,23.899253731343283
511573378,142461,2023-07-01,"Стекло фары, GNX,для автомобилей Mitsubishi Pajero 4 2006-2021, правое, поликарбонат, переднее для Митсубиси Паджеро 4 из прозрачного материала",79,14,2,99,2.02,10629,3,0,0,0,18,37,0.0,80.67088607594937
511573593,142461,2023-07-01,"Стекло фары Mitsubishi Pajero 4 2006-2021, левое, GNX, поликарбонат, для автомобилей Митсубиси Паджеро 4 Паджеро 4",253,19,3,377,0.79,10629,3,0,0,0,190,437,0.0,37.73517786561265
556508599,142461,2023-07-01,Биксеноновая линза GNX Hella 3R Crystal Vision (2шт),462,236,14,2414,0.57,8535,3,0,2,0,351,4272,0.0,12.025974025974026
664763425,142461,2023-07-01,Ксеноновая лампа D1S OSRAM 66140 Original Xenarc,69,26,2,481,0.41,9789,3,0,0,0,45,499,14.97,44.68115942028985
510826421,142461,2023-07-01,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",218,128,9,1251,0.71,15000,2,0,4,0,107,1774,0.0,28.844036697247702
511572044,142461,2023-07-01,"Стекло фары Chevrolet Cruze J300 (2008 - 2014 г.в.), правое, GNX, поликарбонат, для автомобилей Шевроле Круз",357,46,5,372,1.34,4158,2,0,0,0,0,0,0.0,55.04201680672269
511572581,142461,2023-07-01,"Стекла на фары Ford Mondeo 2007-2015, комплект (левое, правое), GNX, поликарбонат, для автомобилей Форд Мондео",359,42,3,626,0.47,11766,2,0,0,0,325,892,0.0,15.587743732590528
511573017,142461,2023-07-01,"Стекла на фары, GNX, для автомобилей Skoda Octavia 2008-2013, комплект (левое, правое), поликарбонат, передние для Шкода Октавия из прозрачного материала",127,10,1,231,0.43,8576,2,0,0,0,109,254,7.62,76.53543307086615
512115771,142461,2023-07-01,"Стекло фары Opel Astra J 2009-2017, правое, GNX, поликарбонат, для автомобилей Опель Астра Джи Астра Джи",233,26,2,404,0.49,5104,2,0,1,0,159,531,10.92,54.25321888412017
522647060,142461,2023-07-01,"Стекла на фары Outlander 2005-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Митсубиси Аутлендер",67,14,2,150,1.33,12544,2,0,0,0,55,185,0.0,21.134328358208958
579843398,142461,2023-07-01,Линзы Hella 3R H7 для фар Nissan Almera N16 2002-2006,175,68,5,911,0.54,7768,2,0,3,0,86,1474,0.0,34.21142857142857
664763420,142461,2023-07-01,"Ксеноновая лампа, OSRAM, D2S 66240 Xenarc Original, для ближнего и дальнего света автомобилей, легкая в установке",62,31,4,182,2.19,6476,2,0,0,0,29,283,0.0,25.90322580645161
763831480,142461,2023-07-01,Биксеноновая линза GNX Hella 5R Diamond Vision,1006,232,4,3387,0.11,3914,2,0,2,0,919,5414,234.1531,7.955268389662028
800183936,142461,2023-07-01,Лампа Osram H11 Original 64211 (1шт),77,18,2,93,2.15,876,2,0,2,0,0,0,0.0,87.66233766233766
472480581,142461,2023-07-01,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, правое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",117,11,3,189,1.58,2762,1,0,2,0,49,158,0.0,41.0940170940171
473103509,142461,2023-07-01,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, левое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",156,13,3,737,0.4,2762,1,0,2,0,75,858,0.0,32.41025641025641
498857695,142461,2023-07-01,Переходная рамка Nissan Qashqai 2010-2013 для линз Hella 3R (ближний),17,4,2,79,2.53,939,1,0,0,0,1,56,0.0,29.294117647058822
500439879,142461,2023-07-01,Переходная рамка Volkswagen Passat B6 2005-2008 для линз Hella 3R (ближний галоген),32,2,0,84,0.0,969,1,0,0,0,6,73,0.0,132.90625
500440706,142461,2023-07-01,Переходная рамка Toyota Camry V40 06-09 для линз Hella 3R (секция ближнего),40,5,2,125,1.6,969,1,1,0,0,4,102,0.0,163.125
510661837,142461,2023-07-01,Переходная рамка Lifan Solano 2008-2014 для линз Mini H1 (ближний),7,4,2,13,15.38,1089,1,0,0,0,0,0,0.0,48.142857142857146
